patch,report
unchecked_low_level_calls/0x627fa62ccbb1c1b04ffaecd72a53e37fc0e17839/0x627fa62ccbb1c1b04ffaecd72a53e37fc0e17839_3round.sol,unchecked_low_level_calls/0x627fa62ccbb1c1b04ffaecd72a53e37fc0e17839/0x627fa62ccbb1c1b04ffaecd72a53e37fc0e17839_3round_vulns_Medium.json
unchecked_low_level_calls/0x3e013fc32a54c4c5b6991ba539dcd0ec4355c859/0x3e013fc32a54c4c5b6991ba539dcd0ec4355c859_3round.sol,unchecked_low_level_calls/0x3e013fc32a54c4c5b6991ba539dcd0ec4355c859/0x3e013fc32a54c4c5b6991ba539dcd0ec4355c859_3round_vulns_Medium.json
unchecked_low_level_calls/0x3e013fc32a54c4c5b6991ba539dcd0ec4355c859/0x3e013fc32a54c4c5b6991ba539dcd0ec4355c859_2round.sol,unchecked_low_level_calls/0x3e013fc32a54c4c5b6991ba539dcd0ec4355c859/0x3e013fc32a54c4c5b6991ba539dcd0ec4355c859_2round_vulns_Medium.json
unchecked_low_level_calls/0x3e013fc32a54c4c5b6991ba539dcd0ec4355c859/0x3e013fc32a54c4c5b6991ba539dcd0ec4355c859_4round.sol,unchecked_low_level_calls/0x3e013fc32a54c4c5b6991ba539dcd0ec4355c859/0x3e013fc32a54c4c5b6991ba539dcd0ec4355c859_4round_vulns_Medium.json
unchecked_low_level_calls/0x3e013fc32a54c4c5b6991ba539dcd0ec4355c859/0x3e013fc32a54c4c5b6991ba539dcd0ec4355c859_1round.sol,unchecked_low_level_calls/0x3e013fc32a54c4c5b6991ba539dcd0ec4355c859/0x3e013fc32a54c4c5b6991ba539dcd0ec4355c859_1round_vulns_Medium.json
unchecked_low_level_calls/0xa46edd6a9a93feec36576ee5048146870ea2c3ae/0xa46edd6a9a93feec36576ee5048146870ea2c3ae_1round.sol,unchecked_low_level_calls/0xa46edd6a9a93feec36576ee5048146870ea2c3ae/0xa46edd6a9a93feec36576ee5048146870ea2c3ae_1round_vulns_Medium.json
unchecked_low_level_calls/0xa46edd6a9a93feec36576ee5048146870ea2c3ae/0xa46edd6a9a93feec36576ee5048146870ea2c3ae_3round.sol,unchecked_low_level_calls/0xa46edd6a9a93feec36576ee5048146870ea2c3ae/0xa46edd6a9a93feec36576ee5048146870ea2c3ae_3round_vulns_Medium.json
unchecked_low_level_calls/0xa46edd6a9a93feec36576ee5048146870ea2c3ae/0xa46edd6a9a93feec36576ee5048146870ea2c3ae_2round.sol,unchecked_low_level_calls/0xa46edd6a9a93feec36576ee5048146870ea2c3ae/0xa46edd6a9a93feec36576ee5048146870ea2c3ae_2round_vulns_Medium.json
unchecked_low_level_calls/0xa46edd6a9a93feec36576ee5048146870ea2c3ae/0xa46edd6a9a93feec36576ee5048146870ea2c3ae_4round.sol,unchecked_low_level_calls/0xa46edd6a9a93feec36576ee5048146870ea2c3ae/0xa46edd6a9a93feec36576ee5048146870ea2c3ae_4round_vulns_Medium.json
unchecked_low_level_calls/0x2972d548497286d18e92b5fa1f8f9139e5653fd2/0x2972d548497286d18e92b5fa1f8f9139e5653fd2_2round.sol,unchecked_low_level_calls/0x2972d548497286d18e92b5fa1f8f9139e5653fd2/0x2972d548497286d18e92b5fa1f8f9139e5653fd2_2round_vulns_Medium.json
unchecked_low_level_calls/0x2972d548497286d18e92b5fa1f8f9139e5653fd2/0x2972d548497286d18e92b5fa1f8f9139e5653fd2_1round.sol,unchecked_low_level_calls/0x2972d548497286d18e92b5fa1f8f9139e5653fd2/0x2972d548497286d18e92b5fa1f8f9139e5653fd2_1round_vulns_Medium.json
unchecked_low_level_calls/0x2972d548497286d18e92b5fa1f8f9139e5653fd2/0x2972d548497286d18e92b5fa1f8f9139e5653fd2_3round.sol,unchecked_low_level_calls/0x2972d548497286d18e92b5fa1f8f9139e5653fd2/0x2972d548497286d18e92b5fa1f8f9139e5653fd2_3round_vulns_Medium.json
unchecked_low_level_calls/0x2972d548497286d18e92b5fa1f8f9139e5653fd2/0x2972d548497286d18e92b5fa1f8f9139e5653fd2_4round.sol,unchecked_low_level_calls/0x2972d548497286d18e92b5fa1f8f9139e5653fd2/0x2972d548497286d18e92b5fa1f8f9139e5653fd2_4round_vulns_Medium.json
bad_randomness/old_blockhash/old_blockhash_2round.sol,bad_randomness/old_blockhash/old_blockhash_2round_vulns_Medium.json
bad_randomness/old_blockhash/old_blockhash_1round.sol,bad_randomness/old_blockhash/old_blockhash_1round_vulns_Medium.json
bad_randomness/old_blockhash/old_blockhash_4round.sol,bad_randomness/old_blockhash/old_blockhash_4round_vulns_Medium.json
bad_randomness/old_blockhash/old_blockhash_3round.sol,bad_randomness/old_blockhash/old_blockhash_3round_vulns_Medium.json
bad_randomness/etheraffle/etheraffle_1round.sol,bad_randomness/etheraffle/etheraffle_1round_vulns_Medium.json
bad_randomness/etheraffle/etheraffle_4round.sol,bad_randomness/etheraffle/etheraffle_4round_vulns_Medium.json
bad_randomness/etheraffle/etheraffle_2round.sol,bad_randomness/etheraffle/etheraffle_2round_vulns_Medium.json
arithmetic/timelock/timelock_4round.sol,arithmetic/timelock/timelock_4round_vulns_Medium.json
arithmetic/timelock/timelock_1round.sol,arithmetic/timelock/timelock_1round_vulns_Medium.json
arithmetic/timelock/timelock_3round.sol,arithmetic/timelock/timelock_3round_vulns_Medium.json
arithmetic/timelock/timelock_2round.sol,arithmetic/timelock/timelock_2round_vulns_Medium.json
arithmetic/integer_overflow_add/integer_overflow_add_3round.sol,arithmetic/integer_overflow_add/integer_overflow_add_3round_vulns_Medium.json
arithmetic/integer_overflow_add/integer_overflow_add_4round.sol,arithmetic/integer_overflow_add/integer_overflow_add_4round_vulns_Medium.json
arithmetic/integer_overflow_add/integer_overflow_add_1round.sol,arithmetic/integer_overflow_add/integer_overflow_add_1round_vulns_Medium.json
arithmetic/integer_overflow_add/integer_overflow_add_2round.sol,arithmetic/integer_overflow_add/integer_overflow_add_2round_vulns_Medium.json
arithmetic/tokensalechallenge/tokensalechallenge_3round.sol,arithmetic/tokensalechallenge/tokensalechallenge_3round_vulns_Medium.json
arithmetic/tokensalechallenge/tokensalechallenge_1round.sol,arithmetic/tokensalechallenge/tokensalechallenge_1round_vulns_Medium.json
arithmetic/tokensalechallenge/tokensalechallenge_2round.sol,arithmetic/tokensalechallenge/tokensalechallenge_2round_vulns_Medium.json
arithmetic/tokensalechallenge/tokensalechallenge_4round.sol,arithmetic/tokensalechallenge/tokensalechallenge_4round_vulns_Medium.json
arithmetic/integer_overflow_mul/integer_overflow_mul_1round.sol,arithmetic/integer_overflow_mul/integer_overflow_mul_1round_vulns_Medium.json
arithmetic/integer_overflow_mul/integer_overflow_mul_4round.sol,arithmetic/integer_overflow_mul/integer_overflow_mul_4round_vulns_Medium.json
arithmetic/integer_overflow_mul/integer_overflow_mul_2round.sol,arithmetic/integer_overflow_mul/integer_overflow_mul_2round_vulns_Medium.json
arithmetic/integer_overflow_mul/integer_overflow_mul_3round.sol,arithmetic/integer_overflow_mul/integer_overflow_mul_3round_vulns_Medium.json
arithmetic/token/token_4round.sol,arithmetic/token/token_4round_vulns_Medium.json
arithmetic/token/token_3round.sol,arithmetic/token/token_3round_vulns_Medium.json
arithmetic/token/token_2round.sol,arithmetic/token/token_2round_vulns_Medium.json
arithmetic/token/token_1round.sol,arithmetic/token/token_1round_vulns_Medium.json
arithmetic/integer_overflow_multitx_onefunc_feasible/integer_overflow_multitx_onefunc_feasible_1round.sol,arithmetic/integer_overflow_multitx_onefunc_feasible/integer_overflow_multitx_onefunc_feasible_1round_vulns_Medium.json
arithmetic/integer_overflow_multitx_onefunc_feasible/integer_overflow_multitx_onefunc_feasible_3round.sol,arithmetic/integer_overflow_multitx_onefunc_feasible/integer_overflow_multitx_onefunc_feasible_3round_vulns_Medium.json
arithmetic/integer_overflow_multitx_onefunc_feasible/integer_overflow_multitx_onefunc_feasible_4round.sol,arithmetic/integer_overflow_multitx_onefunc_feasible/integer_overflow_multitx_onefunc_feasible_4round_vulns_Medium.json
arithmetic/integer_overflow_multitx_onefunc_feasible/integer_overflow_multitx_onefunc_feasible_2round.sol,arithmetic/integer_overflow_multitx_onefunc_feasible/integer_overflow_multitx_onefunc_feasible_2round_vulns_Medium.json
arithmetic/overflow_simple_add/overflow_simple_add_4round.sol,arithmetic/overflow_simple_add/overflow_simple_add_4round_vulns_Medium.json
arithmetic/overflow_simple_add/overflow_simple_add_3round.sol,arithmetic/overflow_simple_add/overflow_simple_add_3round_vulns_Medium.json
arithmetic/overflow_simple_add/overflow_simple_add_1round.sol,arithmetic/overflow_simple_add/overflow_simple_add_1round_vulns_Medium.json
arithmetic/overflow_simple_add/overflow_simple_add_2round.sol,arithmetic/overflow_simple_add/overflow_simple_add_2round_vulns_Medium.json
arithmetic/integer_overflow_benign_1/integer_overflow_benign_1_1round.sol,arithmetic/integer_overflow_benign_1/integer_overflow_benign_1_1round_vulns_Medium.json
arithmetic/integer_overflow_benign_1/integer_overflow_benign_1_3round.sol,arithmetic/integer_overflow_benign_1/integer_overflow_benign_1_3round_vulns_Medium.json
arithmetic/integer_overflow_benign_1/integer_overflow_benign_1_4round.sol,arithmetic/integer_overflow_benign_1/integer_overflow_benign_1_4round_vulns_Medium.json
arithmetic/integer_overflow_benign_1/integer_overflow_benign_1_2round.sol,arithmetic/integer_overflow_benign_1/integer_overflow_benign_1_2round_vulns_Medium.json
arithmetic/integer_overflow_1/integer_overflow_1_2round.sol,arithmetic/integer_overflow_1/integer_overflow_1_2round_vulns_Medium.json
arithmetic/BECToken/BECToken_4round.sol,arithmetic/BECToken/BECToken_4round_vulns_Medium.json
arithmetic/BECToken/BECToken_1round.sol,arithmetic/BECToken/BECToken_1round_vulns_Medium.json
arithmetic/BECToken/BECToken_3round.sol,arithmetic/BECToken/BECToken_3round_vulns_Medium.json
arithmetic/BECToken/BECToken_2round.sol,arithmetic/BECToken/BECToken_2round_vulns_Medium.json
arithmetic/integer_overflow_mapping_sym_1/integer_overflow_mapping_sym_1_4round.sol,arithmetic/integer_overflow_mapping_sym_1/integer_overflow_mapping_sym_1_4round_vulns_Medium.json
arithmetic/integer_overflow_mapping_sym_1/integer_overflow_mapping_sym_1_1round.sol,arithmetic/integer_overflow_mapping_sym_1/integer_overflow_mapping_sym_1_1round_vulns_Medium.json
arithmetic/integer_overflow_mapping_sym_1/integer_overflow_mapping_sym_1_2round.sol,arithmetic/integer_overflow_mapping_sym_1/integer_overflow_mapping_sym_1_2round_vulns_Medium.json
arithmetic/integer_overflow_mapping_sym_1/integer_overflow_mapping_sym_1_3round.sol,arithmetic/integer_overflow_mapping_sym_1/integer_overflow_mapping_sym_1_3round_vulns_Medium.json
arithmetic/integer_overflow_minimal/integer_overflow_minimal_3round.sol,arithmetic/integer_overflow_minimal/integer_overflow_minimal_3round_vulns_Medium.json
arithmetic/integer_overflow_minimal/integer_overflow_minimal_1round.sol,arithmetic/integer_overflow_minimal/integer_overflow_minimal_1round_vulns_Medium.json
arithmetic/integer_overflow_minimal/integer_overflow_minimal_4round.sol,arithmetic/integer_overflow_minimal/integer_overflow_minimal_4round_vulns_Medium.json
arithmetic/integer_overflow_minimal/integer_overflow_minimal_2round.sol,arithmetic/integer_overflow_minimal/integer_overflow_minimal_2round_vulns_Medium.json
arithmetic/integer_overflow_multitx_multifunc_feasible/integer_overflow_multitx_multifunc_feasible_1round.sol,arithmetic/integer_overflow_multitx_multifunc_feasible/integer_overflow_multitx_multifunc_feasible_1round_vulns_Medium.json
arithmetic/integer_overflow_multitx_multifunc_feasible/integer_overflow_multitx_multifunc_feasible_2round.sol,arithmetic/integer_overflow_multitx_multifunc_feasible/integer_overflow_multitx_multifunc_feasible_2round_vulns_Medium.json
arithmetic/integer_overflow_multitx_multifunc_feasible/integer_overflow_multitx_multifunc_feasible_3round.sol,arithmetic/integer_overflow_multitx_multifunc_feasible/integer_overflow_multitx_multifunc_feasible_3round_vulns_Medium.json
arithmetic/integer_overflow_multitx_multifunc_feasible/integer_overflow_multitx_multifunc_feasible_4round.sol,arithmetic/integer_overflow_multitx_multifunc_feasible/integer_overflow_multitx_multifunc_feasible_4round_vulns_Medium.json
denial_of_service/dos_number/dos_number_1round.sol,denial_of_service/dos_number/dos_number_1round_vulns_Medium.json
denial_of_service/dos_number/dos_number_4round.sol,denial_of_service/dos_number/dos_number_4round_vulns_Medium.json
denial_of_service/dos_address/dos_address_3round.sol,denial_of_service/dos_address/dos_address_3round_vulns_Medium.json
denial_of_service/dos_address/dos_address_2round.sol,denial_of_service/dos_address/dos_address_2round_vulns_Medium.json
denial_of_service/dos_address/dos_address_4round.sol,denial_of_service/dos_address/dos_address_4round_vulns_Medium.json
denial_of_service/dos_address/dos_address_1round.sol,denial_of_service/dos_address/dos_address_1round_vulns_Medium.json
denial_of_service/auction/auction_4round.sol,denial_of_service/auction/auction_4round_vulns_Medium.json
denial_of_service/auction/auction_1round.sol,denial_of_service/auction/auction_1round_vulns_Medium.json
denial_of_service/auction/auction_3round.sol,denial_of_service/auction/auction_3round_vulns_Medium.json
denial_of_service/auction/auction_2round.sol,denial_of_service/auction/auction_2round_vulns_Medium.json
denial_of_service/dos_simple/dos_simple_4round.sol,denial_of_service/dos_simple/dos_simple_4round_vulns_Medium.json
denial_of_service/dos_simple/dos_simple_2round.sol,denial_of_service/dos_simple/dos_simple_2round_vulns_Medium.json
denial_of_service/dos_simple/dos_simple_1round.sol,denial_of_service/dos_simple/dos_simple_1round_vulns_Medium.json
reentrancy/etherbank/etherbank_3round.sol,reentrancy/etherbank/etherbank_3round_vulns_Medium.json
reentrancy/etherbank/etherbank_4round.sol,reentrancy/etherbank/etherbank_4round_vulns_Medium.json
reentrancy/etherbank/etherbank_2round.sol,reentrancy/etherbank/etherbank_2round_vulns_Medium.json
reentrancy/etherbank/etherbank_1round.sol,reentrancy/etherbank/etherbank_1round_vulns_Medium.json
reentrancy/simple_dao/simple_dao_3round.sol,reentrancy/simple_dao/simple_dao_3round_vulns_Medium.json
reentrancy/simple_dao/simple_dao_2round.sol,reentrancy/simple_dao/simple_dao_2round_vulns_Medium.json
reentrancy/simple_dao/simple_dao_1round.sol,reentrancy/simple_dao/simple_dao_1round_vulns_Medium.json
reentrancy/simple_dao/simple_dao_4round.sol,reentrancy/simple_dao/simple_dao_4round_vulns_Medium.json
reentrancy/spank_chain_payment/spank_chain_payment_3round.sol,reentrancy/spank_chain_payment/spank_chain_payment_3round_vulns_Medium.json
reentrancy/etherstore/etherstore_3round.sol,reentrancy/etherstore/etherstore_3round_vulns_Medium.json
reentrancy/etherstore/etherstore_1round.sol,reentrancy/etherstore/etherstore_1round_vulns_Medium.json
reentrancy/reentrance/reentrance_4round.sol,reentrancy/reentrance/reentrance_4round_vulns_Medium.json
reentrancy/reentrance/reentrance_3round.sol,reentrancy/reentrance/reentrance_3round_vulns_Medium.json
reentrancy/reentrance/reentrance_1round.sol,reentrancy/reentrance/reentrance_1round_vulns_Medium.json
reentrancy/reentrance/reentrance_2round.sol,reentrancy/reentrance/reentrance_2round_vulns_Medium.json
reentrancy/reentrancy_dao/reentrancy_dao_1round.sol,reentrancy/reentrancy_dao/reentrancy_dao_1round_vulns_Medium.json
reentrancy/reentrancy_dao/reentrancy_dao_2round.sol,reentrancy/reentrancy_dao/reentrancy_dao_2round_vulns_Medium.json
reentrancy/reentrancy_dao/reentrancy_dao_4round.sol,reentrancy/reentrancy_dao/reentrancy_dao_4round_vulns_Medium.json
reentrancy/reentrancy_dao/reentrancy_dao_3round.sol,reentrancy/reentrancy_dao/reentrancy_dao_3round_vulns_Medium.json
reentrancy/0x627fa62ccbb1c1b04ffaecd72a53e37fc0e17839/0x627fa62ccbb1c1b04ffaecd72a53e37fc0e17839_2round.sol,reentrancy/0x627fa62ccbb1c1b04ffaecd72a53e37fc0e17839/0x627fa62ccbb1c1b04ffaecd72a53e37fc0e17839_2round_vulns_Medium.json
reentrancy/0x627fa62ccbb1c1b04ffaecd72a53e37fc0e17839/0x627fa62ccbb1c1b04ffaecd72a53e37fc0e17839_4round.sol,reentrancy/0x627fa62ccbb1c1b04ffaecd72a53e37fc0e17839/0x627fa62ccbb1c1b04ffaecd72a53e37fc0e17839_4round_vulns_Medium.json
reentrancy/0x627fa62ccbb1c1b04ffaecd72a53e37fc0e17839/0x627fa62ccbb1c1b04ffaecd72a53e37fc0e17839_1round.sol,reentrancy/0x627fa62ccbb1c1b04ffaecd72a53e37fc0e17839/0x627fa62ccbb1c1b04ffaecd72a53e37fc0e17839_1round_vulns_Medium.json
reentrancy/0x627fa62ccbb1c1b04ffaecd72a53e37fc0e17839/0x627fa62ccbb1c1b04ffaecd72a53e37fc0e17839_3round.sol,reentrancy/0x627fa62ccbb1c1b04ffaecd72a53e37fc0e17839/0x627fa62ccbb1c1b04ffaecd72a53e37fc0e17839_3round_vulns_Medium.json
short_addresses/short_address_example/short_address_example_3round.sol,short_addresses/short_address_example/short_address_example_3round_vulns_Medium.json
short_addresses/short_address_example/short_address_example_4round.sol,short_addresses/short_address_example/short_address_example_4round_vulns_Medium.json
short_addresses/short_address_example/short_address_example_2round.sol,short_addresses/short_address_example/short_address_example_2round_vulns_Medium.json
short_addresses/short_address_example/short_address_example_1round.sol,short_addresses/short_address_example/short_address_example_1round_vulns_Medium.json
front_running/ERC20/ERC20_4round.sol,front_running/ERC20/ERC20_4round_vulns_Medium.json
front_running/ERC20/ERC20_1round.sol,front_running/ERC20/ERC20_1round_vulns_Medium.json
front_running/ERC20/ERC20_2round.sol,front_running/ERC20/ERC20_2round_vulns_Medium.json
front_running/eth_tx_order_dependence_minimal/eth_tx_order_dependence_minimal_4round.sol,front_running/eth_tx_order_dependence_minimal/eth_tx_order_dependence_minimal_4round_vulns_Medium.json
front_running/eth_tx_order_dependence_minimal/eth_tx_order_dependence_minimal_3round.sol,front_running/eth_tx_order_dependence_minimal/eth_tx_order_dependence_minimal_3round_vulns_Medium.json
front_running/eth_tx_order_dependence_minimal/eth_tx_order_dependence_minimal_2round.sol,front_running/eth_tx_order_dependence_minimal/eth_tx_order_dependence_minimal_2round_vulns_Medium.json
front_running/eth_tx_order_dependence_minimal/eth_tx_order_dependence_minimal_1round.sol,front_running/eth_tx_order_dependence_minimal/eth_tx_order_dependence_minimal_1round_vulns_Medium.json
access_control/incorrect_constructor_name3/incorrect_constructor_name3_4round.sol,access_control/incorrect_constructor_name3/incorrect_constructor_name3_4round_vulns_Medium.json
access_control/incorrect_constructor_name3/incorrect_constructor_name3_1round.sol,access_control/incorrect_constructor_name3/incorrect_constructor_name3_1round_vulns_Medium.json
access_control/phishable/phishable_3round.sol,access_control/phishable/phishable_3round_vulns_Medium.json
access_control/phishable/phishable_1round.sol,access_control/phishable/phishable_1round_vulns_Medium.json
access_control/phishable/phishable_4round.sol,access_control/phishable/phishable_4round_vulns_Medium.json
access_control/phishable/phishable_2round.sol,access_control/phishable/phishable_2round_vulns_Medium.json
access_control/proxy/proxy_1round.sol,access_control/proxy/proxy_1round_vulns_Medium.json
access_control/proxy/proxy_4round.sol,access_control/proxy/proxy_4round_vulns_Medium.json
access_control/proxy/proxy_3round.sol,access_control/proxy/proxy_3round_vulns_Medium.json
access_control/proxy/proxy_2round.sol,access_control/proxy/proxy_2round_vulns_Medium.json
access_control/incorrect_constructor_name2/incorrect_constructor_name2_3round.sol,access_control/incorrect_constructor_name2/incorrect_constructor_name2_3round_vulns_Medium.json
access_control/incorrect_constructor_name2/incorrect_constructor_name2_2round.sol,access_control/incorrect_constructor_name2/incorrect_constructor_name2_2round_vulns_Medium.json
access_control/incorrect_constructor_name2/incorrect_constructor_name2_1round.sol,access_control/incorrect_constructor_name2/incorrect_constructor_name2_1round_vulns_Medium.json
access_control/incorrect_constructor_name2/incorrect_constructor_name2_4round.sol,access_control/incorrect_constructor_name2/incorrect_constructor_name2_4round_vulns_Medium.json
access_control/wallet_04_confused_sign/wallet_04_confused_sign_2round.sol,access_control/wallet_04_confused_sign/wallet_04_confused_sign_2round_vulns_Medium.json
access_control/wallet_04_confused_sign/wallet_04_confused_sign_3round.sol,access_control/wallet_04_confused_sign/wallet_04_confused_sign_3round_vulns_Medium.json
access_control/wallet_04_confused_sign/wallet_04_confused_sign_1round.sol,access_control/wallet_04_confused_sign/wallet_04_confused_sign_1round_vulns_Medium.json
access_control/wallet_04_confused_sign/wallet_04_confused_sign_4round.sol,access_control/wallet_04_confused_sign/wallet_04_confused_sign_4round_vulns_Medium.json
access_control/wallet_02_refund_nosub/wallet_02_refund_nosub_3round.sol,access_control/wallet_02_refund_nosub/wallet_02_refund_nosub_3round_vulns_Medium.json
access_control/wallet_02_refund_nosub/wallet_02_refund_nosub_4round.sol,access_control/wallet_02_refund_nosub/wallet_02_refund_nosub_4round_vulns_Medium.json
access_control/wallet_02_refund_nosub/wallet_02_refund_nosub_2round.sol,access_control/wallet_02_refund_nosub/wallet_02_refund_nosub_2round_vulns_Medium.json
access_control/wallet_02_refund_nosub/wallet_02_refund_nosub_1round.sol,access_control/wallet_02_refund_nosub/wallet_02_refund_nosub_1round_vulns_Medium.json
access_control/simple_suicide/simple_suicide_3round.sol,access_control/simple_suicide/simple_suicide_3round_vulns_Medium.json
access_control/simple_suicide/simple_suicide_1round.sol,access_control/simple_suicide/simple_suicide_1round_vulns_Medium.json
access_control/simple_suicide/simple_suicide_2round.sol,access_control/simple_suicide/simple_suicide_2round_vulns_Medium.json
access_control/simple_suicide/simple_suicide_4round.sol,access_control/simple_suicide/simple_suicide_4round_vulns_Medium.json
access_control/incorrect_constructor_name1/incorrect_constructor_name1_2round.sol,access_control/incorrect_constructor_name1/incorrect_constructor_name1_2round_vulns_Medium.json
access_control/incorrect_constructor_name1/incorrect_constructor_name1_1round.sol,access_control/incorrect_constructor_name1/incorrect_constructor_name1_1round_vulns_Medium.json
access_control/incorrect_constructor_name1/incorrect_constructor_name1_4round.sol,access_control/incorrect_constructor_name1/incorrect_constructor_name1_4round_vulns_Medium.json
access_control/incorrect_constructor_name1/incorrect_constructor_name1_3round.sol,access_control/incorrect_constructor_name1/incorrect_constructor_name1_3round_vulns_Medium.json
access_control/multiowned_vulnerable/multiowned_vulnerable_3round.sol,access_control/multiowned_vulnerable/multiowned_vulnerable_3round_vulns_Medium.json
access_control/multiowned_vulnerable/multiowned_vulnerable_4round.sol,access_control/multiowned_vulnerable/multiowned_vulnerable_4round_vulns_Medium.json
access_control/multiowned_vulnerable/multiowned_vulnerable_1round.sol,access_control/multiowned_vulnerable/multiowned_vulnerable_1round_vulns_Medium.json
access_control/multiowned_vulnerable/multiowned_vulnerable_2round.sol,access_control/multiowned_vulnerable/multiowned_vulnerable_2round_vulns_Medium.json
access_control/mapping_write/mapping_write_1round.sol,access_control/mapping_write/mapping_write_1round_vulns_Medium.json
access_control/mapping_write/mapping_write_4round.sol,access_control/mapping_write/mapping_write_4round_vulns_Medium.json
access_control/mapping_write/mapping_write_3round.sol,access_control/mapping_write/mapping_write_3round_vulns_Medium.json
access_control/mapping_write/mapping_write_2round.sol,access_control/mapping_write/mapping_write_2round_vulns_Medium.json
access_control/mycontract/mycontract_1round.sol,access_control/mycontract/mycontract_1round_vulns_Medium.json
access_control/mycontract/mycontract_4round.sol,access_control/mycontract/mycontract_4round_vulns_Medium.json
access_control/mycontract/mycontract_2round.sol,access_control/mycontract/mycontract_2round_vulns_Medium.json
access_control/mycontract/mycontract_3round.sol,access_control/mycontract/mycontract_3round_vulns_Medium.json
access_control/unprotected0/unprotected0_2round.sol,access_control/unprotected0/unprotected0_2round_vulns_Medium.json
access_control/unprotected0/unprotected0_1round.sol,access_control/unprotected0/unprotected0_1round_vulns_Medium.json
access_control/unprotected0/unprotected0_3round.sol,access_control/unprotected0/unprotected0_3round_vulns_Medium.json
access_control/unprotected0/unprotected0_4round.sol,access_control/unprotected0/unprotected0_4round_vulns_Medium.json
